Date,Cumulate_day,Month,Weekday,Day,Hour,Temperature,weekdays,Power_price(CNY/kWh),Heating_or_cooling_consumption(kwh),Electrical_equipment_consumption(kwh),Lighting_Power_Consumption(kwh),Total_consumption(kWh)
2023/1/12,12,1,5,12,15,-6.6,4,1.2268,1.083567321,22.208055,11.844296,35.13591832
2023/1/12,12,1,5,12,16,-8,4,0.7081,3.477177565,22.208055,11.844296,37.52952856
2023/1/12,12,1,5,12,17,-8,4,0.7081,5.24878064,22.208055,11.844296,39.30113164
2023/1/12,12,1,5,12,18,-7.6,4,0.7081,11.81944415,7.01307,3.740304,22.57281815
2023/1/12,12,1,5,12,19,-9,4,1.2268,8.010783528,7.01307,3.740304,18.76415753
2023/1/12,12,1,5,12,20,-9,4,1.2268,11.89802338,1.168845,0.3740304,13.44089878
2023/1/12,12,1,5,12,21,-11.4,4,1.2268,13.24645689,1.168845,0.3740304,14.78933229
2023/1/12,12,1,5,12,22,-11,4,0.7081,13.69272995,1.168845,0.3740304,15.23560535
2023/1/12,12,1,5,12,23,-12,4,0.7081,14.08030646,1.168845,0.3740304,15.62318186
2023/1/12,12,1,5,12,24,-10.9,4,0.2407,14.68066291,1.168845,0.3740304,16.22353831
2023/1/13,13,1,6,13,1,-13,5,0.2407,16.47602666,1.168845,0.3740304,18.01890206
2023/1/13,13,1,6,13,2,-12,5,0.2407,16.65037615,1.168845,0.3740304,18.19325155
2023/1/13,13,1,6,13,3,-11.4,5,0.2407,17.08624988,1.168845,0.3740304,18.62912528
2023/1/13,13,1,6,13,4,-12,5,0.2407,17.5221236,1.168845,0.3740304,19.064999
2023/1/13,13,1,6,13,5,-13,5,0.2407,17.87082257,1.168845,0.3740304,19.41369797
2023/1/13,13,1,6,13,6,-12.9,5,0.2407,18.33396124,1.168845,0.3740304,19.87683664
2023/1/13,13,1,6,13,7,-14,5,0.2407,18.19408675,2.33769,1.246768,21.77854475
2023/1/13,13,1,6,13,8,-15,5,0.7081,17.75763836,11.68845,6.23384,35.67992836
2023/1/13,13,1,6,13,9,-12.5,5,0.7081,14.84786852,22.208055,11.844296,48.90021952
2023/1/13,13,1,6,13,10,-12,5,0.7081,13.4496692,22.208055,11.844296,47.5020202
2023/1/13,13,1,6,13,11,-11,5,1.2268,10.36507763,22.208055,11.844296,44.41742863
2023/1/13,13,1,6,13,12,-7.9,5,1.2268,9.325003136,11.68845,9.974144,30.98759714
2023/1/13,13,1,6,13,13,-8,5,1.2268,8.786912856,11.68845,9.974144,30.44950686
2023/1/13,13,1,6,13,14,-8,5,1.2268,9.303108792,22.208055,11.844296,43.35545979
2023/1/13,13,1,6,13,15,-6.4,5,1.2268,11.28269016,22.208055,11.844296,45.33504116
2023/1/13,13,1,6,13,16,-7,5,0.7081,13.7870197,22.208055,11.844296,47.8393707
2023/1/13,13,1,6,13,17,-8,5,0.7081,14.91683774,22.208055,11.844296,48.96918874
2023/1/13,13,1,6,13,18,-7.5,5,0.7081,15.50181177,7.01307,3.740304,26.25518577
2023/1/13,13,1,6,13,19,-9,5,1.2268,14.70259694,7.01307,3.740304,25.45597094
2023/1/13,13,1,6,13,20,-10,5,1.2268,15.32258596,1.168845,0.3740304,16.86546136
2023/1/13,13,1,6,13,21,-9.3,5,1.2268,15.76543527,1.168845,0.3740304,17.30831067
2023/1/13,13,1,6,13,22,-11.2,5,0.7081,15.86580346,1.168845,0.3740304,17.40867886
2023/1/13,13,1,6,13,23,-13,5,0.7081,16.30167718,1.168845,0.3740304,17.84455258
2023/1/13,13,1,6,13,24,-10.2,5,0.2407,16.65037615,1.168845,0.3740304,18.19325155
2023/1/14,14,1,7,14,1,-14,6,0.2407,16.91190038,1.168845,0.3740304,18.45477578
2023/1/14,14,1,7,14,2,-13,6,0.2407,17.26059936,1.168845,0.3740304,18.80347476
2023/1/14,14,1,7,14,3,-10.2,6,0.2407,17.78364783,1.168845,0.3740304,19.32652323
2023/1/14,14,1,7,14,4,-14,6,0.2407,18.1323468,1.168845,0.3740304,19.6752222
2023/1/14,14,1,7,14,5,-13,6,0.2407,18.48104578,1.168845,0.3740304,20.02392118
2023/1/14,14,1,7,14,6,-9.9,6,0.2407,18.95395026,1.168845,0.3740304,20.49682566
2023/1/14,14,1,7,14,7,-15,6,0.2407,18.81407578,1.168845,0.3740304,20.35695118
2023/1/14,14,1,7,14,8,-13,6,0.7081,18.34261239,1.168845,0.3740304,19.88548779
2023/1/14,14,1,7,14,9,-13,6,0.7081,15.43284255,1.168845,0.3740304,16.97571795
2023/1/14,14,1,7,14,10,-12,6,0.7081,14.1321389,1.168845,0.3740304,15.6750143
2023/1/14,14,1,7,14,11,-12,6,1.2268,11.04754733,1.168845,0.3740304,12.59042273
2023/1/14,14,1,7,14,12,-10.1,6,1.2268,10.10496851,1.168845,0.3740304,11.64784391
2023/1/14,14,1,7,14,13,-10,6,1.2268,9.6643739,1.168845,0.3740304,11.2072493
2023/1/14,14,1,7,14,14,-9,6,1.2268,10.27806551,1.168845,0.3740304,11.82094091
2023/1/14,14,1,7,14,15,-7.3,6,1.2268,12.35514254,1.168845,0.3740304,13.89801794
2023/1/14,14,1,7,14,16,-7.5,6,0.7081,14.95696776,1.168845,0.3740304,16.49984316
2023/1/14,14,1,7,14,17,-8,6,0.7081,16.18428147,1.168845,0.3740304,17.72715687
2023/1/14,14,1,7,14,18,-7.7,6,0.7081,16.86675117,1.168845,0.3740304,18.40962657
2023/1/14,14,1,7,14,19,-9,6,1.2268,15.94257499,1.168845,0.3740304,17.48545039
2023/1/14,14,1,7,14,20,-10,6,1.2268,16.65113388,1.168845,0.3740304,18.19400928
2023/1/14,14,1,7,14,21,-9.4,6,1.2268,17.09398318,1.168845,0.3740304,18.63685858
2023/1/14,14,1,7,14,22,-12,6,0.7081,17.26059936,1.168845,0.3740304,18.80347476
2023/1/14,14,1,7,14,23,-13,6,0.7081,17.60929834,1.168845,0.3740304,19.15217374
2023/1/14,14,1,7,14,24,-11.5,6,0.2407,17.95799732,1.168845,0.3740304,19.50087272
2023/1/15,15,1,1,15,1,-15,7,0.2407,16.93370906,1.168845,0.3740304,18.47658446
2023/1/15,15,1,1,15,2,-15,7,0.2407,17.45526551,1.168845,0.3740304,18.99814091
2023/1/15,15,1,1,15,3,-11.7,7,0.2407,18.02879156,1.168845,0.3740304,19.57166696
2023/1/15,15,1,1,15,4,-16,7,0.2407,18.50264429,1.168845,0.3740304,20.04551969
2023/1/15,15,1,1,15,5,-17,7,0.2407,19.04143296,1.168845,0.3740304,20.58430836
2023/1/15,15,1,1,15,6,-15.9,7,0.2407,19.38533424,1.168845,0.3740304,20.92820964
2023/1/15,15,1,1,15,7,-18,7,0.2407,17.53286225,1.168845,0.3740304,19.07573765
2023/1/15,15,1,1,15,8,-19,7,0.7081,17.30393552,1.168845,0.3740304,18.84681092
2023/1/15,15,1,1,15,9,-16.4,7,0.7081,9.074639192,1.168845,0.3740304,10.61751459
2023/1/15,15,1,1,15,10,-14,7,0.7081,6.161188728,1.168845,0.3740304,7.704064128
2023/1/15,15,1,1,15,11,-12,7,1.2268,2.507462962,1.168845,0.3740304,4.050338362
2023/1/15,15,1,1,15,12,-9,7,1.2268,4.4668755,1.168845,0.3740304,6.0097509
2023/1/15,15,1,1,15,13,-10,7,1.2268,3.880284681,1.168845,0.3740304,5.423160081
2023/1/15,15,1,1,15,14,-7,7,1.2268,0.736723819,1.168845,0.3740304,2.279599219
2023/1/15,15,1,1,15,15,-7.9,7,1.2268,2.156019707,1.168845,0.3740304,3.698895107
2023/1/15,15,1,1,15,16,-7,7,0.7081,4.647125624,1.168845,0.3740304,6.190001024
2023/1/15,15,1,1,15,17,-7,7,0.7081,6.61372004,1.168845,0.3740304,8.15659544
2023/1/15,15,1,1,15,18,-8.8,7,0.7081,13.28187922,1.168845,0.3740304,14.82475462
2023/1/15,15,1,1,15,19,-10,7,1.2268,9.427901308,1.168845,0.3740304,10.97077671
2023/1/15,15,1,1,15,20,-11,7,1.2268,13.40371102,1.168845,0.3740304,14.94658642
2023/1/15,15,1,1,15,21,-11.2,7,1.2268,14.75214452,1.168845,0.3740304,16.29501992
2023/1/15,15,1,1,15,22,-13,7,0.7081,15.34905009,1.168845,0.3740304,16.89192549
2023/1/15,15,1,1,15,23,-12,7,0.7081,15.7366266,1.168845,0.3740304,17.279502
2023/1/15,15,1,1,15,24,-11.8,7,0.2407,16.33698305,1.168845,0.3740304,17.87985845
2023/1/16,16,1,2,16,1,-14,1,0.2407,16.75935957,1.168845,0.3740304,18.30223497
2023/1/16,16,1,2,16,2,-14,1,0.2407,17.28091602,1.168845,0.3740304,18.82379142
2023/1/16,16,1,2,16,3,-14.2,1,0.2407,17.94161682,1.168845,0.3740304,19.48449222
2023/1/16,16,1,2,16,4,-15,1,0.2407,18.58981903,1.168845,0.3740304,20.13269443
2023/1/16,16,1,2,16,5,-16,1,0.2407,19.21578245,1.168845,0.3740304,20.75865785
2023/1/16,16,1,2,16,6,-15.1,1,0.2407,19.73961368,1.168845,0.3740304,21.28248908
2023/1/16,16,1,2,16,7,-15,1,0.2407,18.06428142,1.168845,0.3740304,19.60715682
2023/1/16,16,1,2,16,8,-17,1,0.7081,18.0839009,1.168845,0.3740304,19.6267763
2023/1/16,16,1,2,16,9,-14.8,1,0.7081,9.952100236,1.168845,0.3740304,11.49497564
2023/1/16,16,1,2,16,10,-13,1,0.7081,7.038649772,1.168845,0.3740304,8.581525172
2023/1/16,16,1,2,16,11,-11,1,1.2268,3.384924006,1.168845,0.3740304,4.927799406
2023/1/16,16,1,2,16,12,-8.3,1,1.2268,5.246840872,1.168845,0.3740304,6.789716272
2023/1/16,16,1,2,16,13,-8,1,1.2268,4.660250052,1.168845,0.3740304,6.203125452
2023/1/16,16,1,2,16,14,-6,1,1.2268,1.41919352,1.168845,0.3740304,2.96206892
2023/1/16,16,1,2,16,15,-5.3,1,1.2268,2.838489408,1.168845,0.3740304,4.381364808
2023/1/16,16,1,2,16,16,-6,1,0.7081,5.232099652,1.168845,0.3740304,6.774975052
2023/1/16,16,1,2,16,17,-7,1,0.7081,7.101198396,1.168845,0.3740304,8.644073796
2023/1/16,16,1,2,16,18,-6.7,1,0.7081,13.86685325,1.168845,0.3740304,15.40972865
2023/1/16,16,1,2,16,19,-9,1,1.2268,9.870750612,1.168845,0.3740304,11.41362601
2023/1/16,16,1,2,16,20,-10,1,1.2268,13.84656032,1.168845,0.3740304,15.38943572
2023/1/16,16,1,2,16,21,-9.3,1,1.2268,15.19499383,1.168845,0.3740304,16.73786923
2023/1/16,16,1,2,16,22,-11,1,0.7081,15.78492381,1.168845,0.3740304,17.32779921
2023/1/16,16,1,2,16,23,-12,1,0.7081,16.17250032,1.168845,0.3740304,17.71537572
2023/1/16,16,1,2,16,24,-10.5,1,0.2407,16.77285678,1.168845,0.3740304,18.31573218
2023/1/17,17,1,3,17,1,-12,2,0.2407,17.10805854,1.168845,0.3740304,18.65093394
2023/1/17,17,1,3,17,2,-13,2,0.2407,17.54244025,1.168845,0.3740304,19.08531565
2023/1/17,17,1,3,17,3,-12.4,2,0.2407,18.11596631,1.168845,0.3740304,19.65884171
2023/1/17,17,1,3,17,4,-14,2,0.2407,18.58981903,1.168845,0.3740304,20.13269443
2023/1/17,17,1,3,17,5,-14,2,0.2407,19.04143296,1.168845,0.3740304,20.58430836
2023/1/17,17,1,3,17,6,-11.5,2,0.2407,19.4739041,1.168845,0.3740304,21.0167795
2023/1/17,17,1,3,17,7,-14,2,0.2407,17.62143212,1.168845,0.3740304,19.16430752
2023/1/17,17,1,3,17,8,-15,2,0.7081,17.49892687,1.168845,0.3740304,19.04180227
2023/1/17,17,1,3,17,9,-12.7,2,0.7081,9.367126208,1.168845,0.3740304,10.91000161
2023/1/17,17,1,3,17,10,-13,2,0.7081,6.453675744,1.168845,0.3740304,7.996551144
2023/1/17,17,1,3,17,11,-11,2,1.2268,2.799949977,1.168845,0.3740304,4.342825377
2023/1/17,17,1,3,17,12,-6.8,2,1.2268,4.759362512,1.168845,0.3740304,6.302237912
2023/1/17,17,1,3,17,13,-7,2,1.2268,4.270267368,1.168845,0.3740304,5.813142768
2023/1/17,17,1,3,17,14,-6,2,1.2268,1.029210834,1.168845,0.3740304,2.572086234
2023/1/17,17,1,3,17,15,-3.7,2,1.2268,2.448506722,1.168845,0.3740304,3.991382122
2023/1/17,17,1,3,17,16,-4,2,0.7081,4.744621296,1.168845,0.3740304,6.287496696
2023/1/17,17,1,3,17,17,-4,2,0.7081,6.61372004,1.168845,0.3740304,8.15659544
2023/1/17,17,1,3,17,18,-4.5,2,0.7081,13.28187922,1.168845,0.3740304,14.82475462
2023/1/17,17,1,3,17,19,-6,2,1.2268,9.339331444,1.168845,0.3740304,10.88220684
2023/1/17,17,1,3,17,20,-7,2,1.2268,13.31514116,1.168845,0.3740304,14.85801656
2023/1/17,17,1,3,17,21,-6.4,2,1.2268,14.75214452,1.168845,0.3740304,16.29501992
2023/1/17,17,1,3,17,22,-9,2,0.7081,15.34905009,1.168845,0.3740304,16.89192549
2023/1/17,17,1,3,17,23,-9,2,0.7081,15.91097609,1.168845,0.3740304,17.45385149
2023/1/17,17,1,3,17,24,-8.7,2,0.2407,16.59850729,1.168845,0.3740304,18.14138269
2023/1/18,18,1,4,18,1,-9,3,0.2407,17.0208838,1.168845,0.3740304,18.5637592
2023/1/18,18,1,4,18,2,-9,3,0.2407,17.45526551,1.168845,0.3740304,18.99814091
2023/1/18,18,1,4,18,3,-9.8,3,0.2407,17.94161682,1.168845,0.3740304,19.48449222
2023/1/18,18,1,4,18,4,-10,3,0.2407,18.3282948,1.168845,0.3740304,19.8711702
2023/1/18,18,1,4,18,5,-12,3,0.2407,18.69273398,1.168845,0.3740304,20.23560938
2023/1/18,18,1,4,18,6,-13,3,0.2407,19.03105479,1.168845,0.3740304,20.57393019
2023/1/18,18,1,4,18,7,-13,3,0.2407,17.09001295,1.168845,0.3740304,18.63288835
2023/1/18,18,1,4,18,8,-12,3,0.7081,16.81645717,1.168845,0.3740304,18.35933257
2023/1/18,18,1,4,18,9,-8,3,0.7081,8.684656508,1.168845,0.3740304,10.22753191
2023/1/18,18,1,4,18,10,-8,3,0.7081,5.966197384,1.168845,0.3740304,7.509072784
2023/1/18,18,1,4,18,11,-8,3,1.2268,2.409967291,1.168845,0.3740304,3.952842691
2023/1/18,18,1,4,18,12,-6.9,3,1.2268,4.4668755,1.168845,0.3740304,6.0097509
2023/1/18,18,1,4,18,13,-7,3,1.2268,3.977780353,1.168845,0.3740304,5.520655753
2023/1/18,18,1,4,18,14,-7,3,1.2268,0.834219491,1.168845,0.3740304,2.377094891
2023/1/18,18,1,4,18,15,-6.6,3,1.2268,2.156019707,1.168845,0.3740304,3.698895107
2023/1/18,18,1,4,18,16,-6,3,0.7081,4.354638608,1.168845,0.3740304,5.897514008
2023/1/18,18,1,4,18,17,-6,3,0.7081,6.028746012,1.168845,0.3740304,7.571621412
2023/1/18,18,1,4,18,18,-6.3,3,0.7081,12.50191385,1.168845,0.3740304,14.04478925
2023/1/18,18,1,4,18,19,-6,3,1.2268,8.453632836,1.168845,0.3740304,9.996508236
2023/1/18,18,1,4,18,20,-6,3,1.2268,12.25230282,1.168845,0.3740304,13.79517822
2023/1/18,18,1,4,18,21,-5.8,3,1.2268,13.51216647,1.168845,0.3740304,15.05504187
2023/1/18,18,1,4,18,22,-5,3,0.7081,14.04142892,1.168845,0.3740304,15.58430432
2023/1/18,18,1,4,18,23,-6,3,0.7081,14.51618018,1.168845,0.3740304,16.05905558
2023/1/18,18,1,4,18,24,-5,3,0.2407,15.20371138,1.168845,0.3740304,16.74658678
2023/1/19,19,1,5,19,1,-6,4,0.2407,15.62608789,1.168845,0.3740304,17.16896329
2023/1/19,19,1,5,19,2,-6,4,0.2407,16.23481909,1.168845,0.3740304,17.77769449
2023/1/19,19,1,5,19,3,-6.3,4,0.2407,16.98269464,1.168845,0.3740304,18.52557004
2023/1/19,19,1,5,19,4,-6,4,0.2407,17.63089684,1.168845,0.3740304,19.17377224
2023/1/19,19,1,5,19,5,-6,4,0.2407,18.25686026,1.168845,0.3740304,19.79973566
2023/1/19,19,1,5,19,6,-6.3,4,0.2407,18.85391507,1.168845,0.3740304,20.39679047
2023/1/19,19,1,5,19,7,-7,4,0.2407,17.09001295,1.168845,0.3740304,18.63288835
2023/1/19,19,1,5,19,8,-7,4,0.7081,16.91395284,1.168845,0.3740304,18.45682824
2023/1/19,19,1,5,19,9,-7.8,4,0.7081,8.587160836,1.168845,0.3740304,10.13003624
2023/1/19,19,1,5,19,10,-10,4,0.7081,5.5762147,1.168845,0.3740304,7.1190901
2023/1/19,19,1,5,19,11,-7,4,1.2268,1.72749759,1.168845,0.3740304,3.27037299
2023/1/19,19,1,5,19,12,-4,4,1.2268,3.394423112,1.168845,0.3740304,4.937298512
2023/1/19,19,1,5,19,13,-4,4,1.2268,2.612840952,1.168845,0.3740304,4.155716352
2023/1/19,19,1,5,19,14,-3,4,1.2268,0,1.168845,0.3740304,1.5428754
2023/1/19,19,1,5,19,15,-1.9,4,1.2268,0.596088963,1.168845,0.3740304,2.138964363
2023/1/19,19,1,5,19,16,-1,4,0.7081,2.989699208,1.168845,0.3740304,4.532574608
2023/1/19,19,1,5,19,17,-1,4,0.7081,4.956293624,1.168845,0.3740304,6.499169024
2023/1/19,19,1,5,19,18,-1,4,0.7081,11.62445281,1.168845,0.3740304,13.16732821
2023/1/19,19,1,5,19,19,-4,4,1.2268,7.922213668,1.168845,0.3740304,9.465089068
2023/1/19,19,1,5,19,20,-6,4,1.2268,11.89802338,1.168845,0.3740304,13.44089878
2023/1/19,19,1,5,19,21,-5.9,4,1.2268,13.24645689,1.168845,0.3740304,14.78933229
2023/1/19,19,1,5,19,22,-8,4,0.7081,13.77990469,1.168845,0.3740304,15.32278009
2023/1/19,19,1,5,19,23,-8,4,0.7081,14.1674812,1.168845,0.3740304,15.7103566
2023/1/19,19,1,5,19,24,-8.4,4,0.2407,14.68066291,1.168845,0.3740304,16.22353831
2023/1/20,20,1,6,20,1,-9,5,0.2407,16.30167718,1.168845,0.3740304,17.84455258
2023/1/20,20,1,6,20,2,-10,5,0.2407,16.38885192,1.168845,0.3740304,17.93172732
2023/1/20,20,1,6,20,3,-10,5,0.2407,16.65037615,1.168845,0.3740304,18.19325155
2023/1/20,20,1,6,20,4,-10,5,0.2407,16.82472564,1.168845,0.3740304,18.36760104
2023/1/20,20,1,6,20,5,-10,5,0.2407,16.99907513,1.168845,0.3740304,18.54195053
2023/1/20,20,1,6,20,6,-8,5,0.2407,17.35969277,1.168845,0.3740304,18.90256817
2023/1/20,20,1,6,20,7,-8.4,5,0.2407,17.13124842,1.168845,0.3740304,18.67412382
2023/1/20,20,1,6,20,8,-9,5,0.7081,16.49019464,1.168845,0.3740304,18.03307004
2023/1/20,20,1,6,20,9,-7.2,5,0.7081,13.67792046,1.168845,0.3740304,15.22079586
2023/1/20,20,1,6,20,10,-9,5,0.7081,12.57220815,1.168845,0.3740304,14.11508355
2023/1/20,20,1,6,20,11,-8,5,1.2268,9.780103604,1.168845,0.3740304,11.322979
2023/1/20,20,1,6,20,12,-6.8,5,1.2268,9.03251612,1.168845,0.3740304,10.57539152
2023/1/20,20,1,6,20,13,-7,5,1.2268,8.884408528,1.168845,0.3740304,10.42728393
2023/1/20,20,1,6,20,14,-7,5,1.2268,9.693091476,1.168845,0.3740304,11.23596688
2023/1/20,20,1,6,20,15,-5.4,5,1.2268,11.86766419,1.168845,0.3740304,13.41053959
2023/1/20,20,1,6,20,16,-6,5,0.7081,14.56698507,1.168845,0.3740304,16.10986047
2023/1/20,20,1,6,20,17,-5.7,5,0.7081,15.89179445,1.168845,0.3740304,17.43466985
2023/1/20,20,1,6,20,18,-5.5,5,0.7081,16.47676848,1.168845,0.3740304,18.01964388
2023/1/20,20,1,6,20,19,-5,5,1.2268,15.67686541,1.168845,0.3740304,17.21974081
2023/1/20,20,1,6,20,20,-5,5,1.2268,16.29685444,1.168845,0.3740304,17.83972984
2023/1/20,20,1,6,20,21,-5.4,5,1.2268,16.73970374,1.168845,0.3740304,18.28257914
2023/1/20,20,1,6,20,22,-5,5,0.7081,16.82472564,1.168845,0.3740304,18.36760104
2023/1/20,20,1,6,20,23,-5,5,0.7081,17.17342462,1.168845,0.3740304,18.71630002
2023/1/20,20,1,6,20,24,-5.7,5,0.2407,17.60929834,1.168845,0.3740304,19.15217374
2023/1/21,21,1,7,21,1,-6,6,0.2407,17.95799732,1.168845,0.3740304,19.50087272
2023/1/21,21,1,7,21,2,-6,6,0.2407,18.30669629,1.168845,0.3740304,19.84957169
2023/1/21,21,1,7,21,3,-6.2,6,0.2407,18.9169195,1.168845,0.3740304,20.4597949
2023/1/21,21,1,7,21,4,-6,6,0.2407,19.52714271,1.168845,0.3740304,21.07001811
2023/1/21,21,1,7,21,5,-7,6,0.2407,19.96301644,1.168845,0.3740304,21.50589184
2023/1/21,21,1,7,21,6,-6.1,6,0.2407,20.4596379,1.168845,0.3740304,22.0025133
2023/1/21,21,1,7,21,7,-7,6,0.2407,20.31976341,1.168845,0.3740304,21.86263881
2023/1/21,21,1,7,21,8,-7,6,0.7081,20.00003881,1.168845,0.3740304,21.54291421
2023/1/21,21,1,7,21,9,-6.2,6,0.7081,16.79778195,1.168845,0.3740304,18.34065735
2023/1/21,21,1,7,21,10,-8,6,0.7081,15.10709561,1.168845,0.3740304,16.64997101
2023/1/21,21,1,7,21,11,-7,6,1.2268,11.73001703,1.168845,0.3740304,13.27289243
2023/1/21,21,1,7,21,12,-5.5,6,1.2268,10.29995985,1.168845,0.3740304,11.84283525
2023/1/21,21,1,7,21,13,-6,6,1.2268,9.566878228,1.168845,0.3740304,11.10975363
2023/1/21,21,1,7,21,14,-5,6,1.2268,9.790587148,1.168845,0.3740304,11.33346255
2023/1/21,21,1,7,21,15,-5.2,6,1.2268,11.67267284,1.168845,0.3740304,13.21554824
2023/1/21,21,1,7,21,16,-5,6,0.7081,14.17700238,1.168845,0.3740304,15.71987778
2023/1/21,21,1,7,21,17,-5,6,0.7081,15.30682042,1.168845,0.3740304,16.84969582
2023/1/21,21,1,7,21,18,-5.4,6,0.7081,15.98929012,1.168845,0.3740304,17.53216552
2023/1/21,21,1,7,21,19,-6,6,1.2268,15.14544624,1.168845,0.3740304,16.68832164
2023/1/21,21,1,7,21,20,-6,6,1.2268,15.85400513,1.168845,0.3740304,17.39688053
2023/1/21,21,1,7,21,21,-5.7,6,1.2268,16.29685444,1.168845,0.3740304,17.83972984
2023/1/21,21,1,7,21,22,-6,6,0.7081,16.38885192,1.168845,0.3740304,17.93172732
2023/1/21,21,1,7,21,23,-6,6,0.7081,16.65037615,1.168845,0.3740304,18.19325155
2023/1/21,21,1,7,21,24,-5.6,6,0.2407,16.91190038,1.168845,0.3740304,18.45477578
2023/1/22,22,1,1,22,1,-6,7,0.2407,15.80043738,1.168845,0.3740304,17.34331278
2023/1/22,22,1,1,22,2,-6,7,0.2407,16.23481909,1.168845,0.3740304,17.77769449
2023/1/22,22,1,1,22,3,-5.8,7,0.2407,16.7211704,1.168845,0.3740304,18.2640458
2023/1/22,22,1,1,22,4,-6,7,0.2407,17.19502312,1.168845,0.3740304,18.73789852
2023/1/22,22,1,1,22,5,-6,7,0.2407,17.64663705,1.168845,0.3740304,19.18951245
2023/1/22,22,1,1,22,6,-5.6,7,0.2407,18.05678632,1.168845,0.3740304,19.59966172
2023/1/22,22,1,1,22,7,-5,7,0.2407,16.20431434,1.168845,0.3740304,17.74718974
2023/1/22,22,1,1,22,8,-5,7,0.7081,15.93899612,1.168845,0.3740304,17.48187152
2023/1/22,22,1,1,22,9,-4.7,7,0.7081,7.807195464,1.168845,0.3740304,9.350070864
2023/1/22,22,1,1,22,10,-5,7,0.7081,5.08873634,1.168845,0.3740304,6.63161174
2023/1/22,22,1,1,22,11,-4,7,1.2268,1.532506247,1.168845,0.3740304,3.075381647
2023/1/22,22,1,1,22,12,-3.3,7,1.2268,3.589414455,1.168845,0.3740304,5.132289855
2023/1/22,22,1,1,22,13,-3,7,1.2268,3.10031931,1.168845,0.3740304,4.64319471
2023/1/22,22,1,1,22,14,-2,7,1.2268,0.054254119,1.168845,0.3740304,1.597129519
2023/1/22,22,1,1,22,15,-1,7,1.2268,1.571045678,1.168845,0.3740304,3.113921078
2023/1/22,22,1,1,22,16,-1,7,0.7081,4.062151592,1.168845,0.3740304,5.605026992
2023/1/22,22,1,1,22,17,-1,7,0.7081,5.93125034,1.168845,0.3740304,7.47412574
2023/1/22,22,1,1,22,18,-2,7,0.7081,12.59940952,1.168845,0.3740304,14.14228492
2023/1/22,22,1,1,22,19,-2,7,1.2268,8.630772556,1.168845,0.3740304,10.17364796
2023/1/22,22,1,1,22,20,-3,7,1.2268,12.5180124,1.168845,0.3740304,14.0608878
2023/1/22,22,1,1,22,21,-4.2,7,1.2268,13.68930619,1.168845,0.3740304,15.23218159
2023/1/22,22,1,1,22,22,-6,7,0.7081,14.12860367,1.168845,0.3740304,15.67147907
2023/1/22,22,1,1,22,23,-7,7,0.7081,14.42900544,1.168845,0.3740304,15.97188084
2023/1/22,22,1,1,22,24,-7.1,7,0.2407,14.8550124,1.168845,0.3740304,16.3978878
2023/1/23,23,1,2,23,1,-9,1,0.2407,15.19021417,1.168845,0.3740304,16.73308957
2023/1/23,23,1,2,23,2,-9,1,0.2407,15.62459588,1.168845,0.3740304,17.16747128
2023/1/23,23,1,2,23,3,-8.8,1,0.2407,16.28529668,1.168845,0.3740304,17.82817208
2023/1/23,23,1,2,23,4,-11,1,0.2407,16.93349889,1.168845,0.3740304,18.47637429
2023/1/23,23,1,2,23,5,-10,1,0.2407,17.64663705,1.168845,0.3740304,19.18951245
2023/1/23,23,1,2,23,6,-10.8,1,0.2407,18.3224959,1.168845,0.3740304,19.8653713
2023/1/23,23,1,2,23,7,-11,1,0.2407,16.7357335,1.168845,0.3740304,18.2786089
2023/1/23,23,1,2,23,8,-12,1,0.7081,16.7189615,1.168845,0.3740304,18.2618369
2023/1/23,23,1,2,23,9,-9.6,1,0.7081,8.684656508,1.168845,0.3740304,10.22753191
2023/1/23,23,1,2,23,10,-9,1,0.7081,5.868701712,1.168845,0.3740304,7.411577112
2023/1/23,23,1,2,23,11,-8,1,1.2268,2.312471619,1.168845,0.3740304,3.855347019
2023/1/23,23,1,2,23,12,-5.8,1,1.2268,4.174388484,1.168845,0.3740304,5.717263884
2023/1/23,23,1,2,23,13,-4,1,1.2268,3.685293338,1.168845,0.3740304,5.228168738
2023/1/23,23,1,2,23,14,-4,1,1.2268,0.444236805,1.168845,0.3740304,1.987112205
2023/1/23,23,1,2,23,15,-3.1,1,1.2268,1.863532692,1.168845,0.3740304,3.406408092
2023/1/23,23,1,2,23,16,-3,1,0.7081,4.257142936,1.168845,0.3740304,5.800018336
2023/1/23,23,1,2,23,17,-3,1,0.7081,6.12624168,1.168845,0.3740304,7.66911708
2023/1/23,23,1,2,23,18,-2.8,1,0.7081,12.79440086,1.168845,0.3740304,14.33727626
2023/1/23,23,1,2,23,19,-3,1,1.2268,8.89648214,1.168845,0.3740304,10.43935754
2023/1/23,23,1,2,23,20,-4,1,1.2268,12.87229185,1.168845,0.3740304,14.41516725
2023/1/23,23,1,2,23,21,-4.2,1,1.2268,14.22072536,1.168845,0.3740304,15.76360076
2023/1/23,23,1,2,23,22,-4,1,0.7081,14.73882688,1.168845,0.3740304,16.28170228
2023/1/23,23,1,2,23,23,-5,1,0.7081,15.12640339,1.168845,0.3740304,16.66927879
2023/1/23,23,1,2,23,24,-4.7,1,0.2407,15.72675984,1.168845,0.3740304,17.26963524
